Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,image_url
THE DINER,HIT ME HARD AND SOFT,Billie Eilish,2024-05-17,USUM72401989,790,54.7,"66,101,468","3,693","9,878,576",84.0,"4,252,419","117,031",180,"1,800,000","11,200,000","934,654",45.0,195,16,5.0,"56,919",9.0,"184,455",248,"685,021","52,008",0.0,0,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6 In the Morning (feat. Nate Dogg),6 In the Morning (feat. Nate Dogg) - Single,Flex (UK),2024-05-17,GBARL2400669,785,54.7,"4,505,404","1,248","19,427,406",64.0,0,0,0,0,0,0,2.0,25,0,2.0,"34,694",31.0,0,0,"3,150,291","24,801",0.0,1,https://i.scdn.co/image/ab67616d0000b2737bf551768073fb54b6af9115
Light Switch,Light Switch (Instrumental),Charlie Puth,2022-01-19,USAT22107359,782,54.7,"593,554,969","84,288","17,284,885",67.0,"284,499,511","3,909,648","506,518","475,880,505","4,729,678,365","3,277,338,062",98.0,"201,936",866,30.0,"685,471",48.0,"55,256,200","10,657","2,916,780","2,231,820",0.0,0,https://i.scdn.co/image/ab67616d0000b27335d2e0ed94a934f2cc46fa49
"Pushpa Pushpa (From ""Pushpa 2 The Rule"") [HINDI]","Pushpa Pushpa (From ""Pushpa 2 The Rule"") [HINDI]",Mika Singh,2024-05-01,INS182401375,783,54.7,"1,852,457",79,"3,399,376",0.0,"57,254,911","1,254,450",0,0,0,0,0.0,91,0,0.0,0,11.0,0,0,0,"4,169",0.0,0,https://i.scdn.co/image/ab67616d0000b2733d06d622f54f3b224ef6831a
On Me,On Me,Lil Baby,2020-12-04,USUG12004399,788,54.7,"368,017,246","105,732","15,129,396",67.0,"227,182,263","1,554,044","163,221","22,024,839","198,936,453","37,367,982",57.0,"178,634",372,9.0,"32,400",6.0,"141,610,948","45,141","53,891,709","1,728,476",0.0,1,https://i.scdn.co/image/ab67616d0000b2738de3ce24866dcc8ffddbebac
when the party's over,when the party's over,Billie Eilish,2018-10-17,USUM71815958,787,54.7,"1,845,938,685","186,633","79,124,996",79.0,"931,398,498","13,775,924","1,622,629","210,787,744","1,349,258,289","750,592,461",163.0,"24,691",55,62.0,"398,168",32.0,"139,323,553","150,239",0,"5,811,377",0.0,0,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce
Love The Way You Lie,538 Hitzone 55,Eminem,2010-01-01,USUM71015397,784,54.7,"1,532,052,160","236,943","76,167,038",79.0,"3,009,144,927","15,864,764","208,118","23,435,916","223,136,013","254,272,987",84.0,"4,437",0,67.0,"669,362",49.0,"800,108,842","1,358,251","1,991,336","10,011,625",0.0,1,https://i.scdn.co/image/ab67616d0000b273c08d5fa5c0f1a834acef5100
Party,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214885,789,54.7,"725,076,772","83,311","29,009,374",72.0,"296,661,885","2,150,658","705,800","287,983,296","3,014,389,754","22,621,115",51.0,"39,010",150,15.0,"1,934,966",19.0,"64,496,554","17,065",0,"1,467,014",0.0,0,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
Make You Mine,Make You Mine,Madison Beer,2024-02-09,USSM12400758,786,54.7,"127,909,006","13,354","49,984,859",0.0,"26,653,465","788,713",0,"12,674,158","295,301,300","191,049,109",78.0,"31,924",7,84.0,"9,231,885",42.0,"4,474,757","1,113",0,"1,031,888",0.0,0,https://i.scdn.co/image/ab67616d0000b27391465431a3458be9f164af81
Freaks,Freaks,Surf Curse,2021-05-15,USAT22102269,791,54.6,"1,089,328,286","200,016","33,498,182",77.0,"256,738,121","4,601,685",511,"265,535","2,110,692","4,098,036",25.0,"10,305",453,11.0,"10,105",25.0,"15,296,063","15,812",0,"4,341,439",0.0,0,https://i.scdn.co/image/ab67616d0000b2739efda673310de265a2c1cf1f
In Da Getto,In Da Getto,J Balvin,2021-07-02,QZM5U2100095,792,54.6,"484,375,103","133,279","27,602,101",61.0,"218,975,838","3,159,820","1,920,220","452,069,335","6,219,918,723","90,132,395",131.0,"69,511",795,43.0,"354,884",58.0,"43,024,314","14,600",0,"7,336,982",0.0,0,https://i.scdn.co/image/ab67616d0000b273922a7339d969b5f0262580f5
Try That In A Small Town,Try That In A Small Town,Jason Aldean,2023-05-19,QMRSZ2300454,793,54.5,"66,418,201","20,547","1,758,957",37.0,"59,550,101","1,432,480",0,0,0,"803,299,613",5.0,"174,811",46,1.0,"79,460",2.0,"106,455,054","62,007","1,370,492","264,899",0.0,1,https://i.scdn.co/image/ab67616d0000b273d5b678a83d81a2d7691d72da
Tarot,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214881,796,54.3,"742,515,730","93,128","28,604,664",73.0,"275,203,830","1,499,544","940,020","241,093,278","2,486,183,983","22,246,842",39.0,"10,091",0,4.0,"178,868",7.0,"36,599,355","3,147",0,"959,597",0.0,1,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72
Mas Existe um Lugar,Mas Existe um Lugar - Single,Kaio Viana,2023-03-23,SGB502340678,795,54.3,"24,963,236","5,624","1,097,527",48.0,"96,957,064","1,319,260","3,177,849","39,336,848","670,846,125","6,083,511",2.0,0,0,0.0,0,1.0,0,0,0,"228,158",0.0,1,https://i.scdn.co/image/ab67616d0000b27317d523c6f02b1c0b7368e4df
Bura Na Mano Holi Hai,Bura Na Mano Holi Hai,Shaan,2023-02-04,ING642301070,801,54.2,"125,047",6,"44,905",14.0,"659,724,253","4,199,987",0,0,0,"4,618,100",0.0,2,0,0.0,0,0.0,0,0,0,262,0.0,0,https://i.scdn.co/image/ab67616d0000b2736d1012485ee95a4842d9b31f
Breaking the Habit,Papercuts,Linkin Park,2024-04-12,USWB12401898,802,54.2,"428,629,823",2,454,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,"1,649,113",0.0,0,https://i.scdn.co/image/ab67616d0000b2735f1f51d14e8bea89484ecd1b
Work,ANTI (Deluxe),Rihanna,2016-01-28,QM5FT1600116,799,54.2,"1,399,521,364","144,823","46,076,265",73.0,"1,662,063,771","10,770,107","3,515","6,820,574","36,448,419","244,639,723",432.0,"3,418",104,135.0,"1,255,495",77.0,"603,707,599","736,551",0,"8,814,930",0.0,1,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093
Normal,Normal,Feid,2022-07-08,USUM72211935,804,54.1,"724,772,954","76,821","31,039,211",76.0,"395,704,504","1,556,356","86,775","25,803,660","237,386,912","472,550,280",59.0,"28,567",239,22.0,"4,507,712",32.0,"9,638,456","2,516",0,"956,990",0.0,1,https://i.scdn.co/image/ab67616d0000b27373456ed697350847810e52b3
LALALALA,ROCK-STAR,Stray Kids,2023-11-10,US5TA2300151,803,54.1,"154,592,041","10,814","10,289,612",0.0,"161,998,287","2,825,345","184,200","94,512,843","430,312,931","770,557,253",7.0,"3,470",11,6.0,"249,201",38.0,"1,737,006","2,335","952,946","279,165",0.0,0,https://i.scdn.co/image/ab67616d0000b2732bca95a658fdf653a35a3710
Sum 2 Prove,Sum 2 Prove,Lil Baby,2020-01-10,USUG11902886,807,54.0,"444,934,033","141,088","17,349,295",66.0,"411,628,542","2,868,681","191,154","26,909,802","238,372,502","7,285,479",63.0,"65,318",37,14.0,"145,275",6.0,"124,269,386","38,557","68,048,035","1,925,871",0.0,1,https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89
Lottery (Renegade),Lottery,K CAMP,2019-04-01,USUYG1247701,808,54.0,"173,526,912","28,272","6,607,554",46.0,"102,774,513","1,300,907","13,802,112","663,362,447","6,653,535,769","40,852",20.0,120,46,12.0,"39,746",2.0,"41,431,663","171,614",0,"1,592,457",0.0,1,https://i.scdn.co/image/ab67616d0000b273de7c8cf6e1979da0df4323bb
Meant to Be (feat. Florida Georgia Line),All Your Fault: Pt. 2,Bebe Rexha,2017-08-11,USWB11701181,805,54.0,"1,382,191,196","119,969","51,471,665",66.0,"1,318,325,154","6,888,667","624,291","24,379,364","260,253,261","1,408,688,467",5.0,"201,437",652,39.0,"220,305",64.0,"611,963,837","298,341",0,0,0.0,0,https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9
Good Days,Good Days,SZA,2020-12-25,USRC12004189,806,54.0,"1,105,805,922","164,541","62,561,721",77.0,"295,872,840","2,947,859","534,634","157,378,144","920,329,965","42,909,616",231.0,"62,354",266,52.0,"281,696",54.0,"71,061,814","56,012","8,937,770","2,548,829",0.0,1,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
Leave Before You Love Me (with Jonas Brothers),Summer 2021,Marshmello,2021-04-28,USUG12102313,810,53.9,"844,630,935","94,185","54,080,564",74.0,"269,892,715","2,020,373","71,293","17,326,017","182,430,905","993,825,483",147.0,"380,249",940,21.0,"620,249",27.0,"139,703,215","15,853",0,"7,138,195",0.0,0,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce
Youngblood,Youngblood,5 Seconds of Summer,2018-04-12,GBUM71800366,811,53.9,"1,790,579,305","180,069","75,602,805",76.0,"792,369,989","7,627,895","226,361","15,100,678","81,167,209","225,749,952",148.0,"298,540",164,33.0,"444,155",64.0,"394,705,510","159,091",0,"10,854,729",0.0,0,https://i.scdn.co/image/ab67616d0000b27341aa6776dc15fbd71a2b4557
Sweater Weather,I'm Sorry...,The Neighbourhood,2012-01-01,USSM11300080,809,53.9,"2,916,412,507","415,650","149,359,220",85.0,"1,648,485,745","18,338,729","1,248,637","324,536,571","2,911,383,718","71,486,828",189.0,"61,334",39,114.0,"604,895",9.0,"384,534,750","719,472","2,565,635",0,0.0,0,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
Merayu Tuhan,Merayu Tuhan,Tri Suaka,2023-08-15,QZYFZ2347514,813,53.8,"8,517,888",506,"74,157",43.0,"71,408,616","296,903","2,200,000","17,612,619","540,360,680","45,212,529",0.0,264,0,0.0,0,0.0,0,0,0,"20,886",0.0,0,https://i.scdn.co/image/ab67616d0000b27303cbc1077d89cdcceaf9fde5
Can We Kiss Forever?,Can We Kiss Forever?,Kina,2018-08-31,USSM11914456,815,53.7,"634,493,511","89,559","32,092,279",66.0,"325,005,278","4,709,406","11,714,753","557,393,131","6,459,413,096","12,749,911",48.0,101,43,36.0,"344,770",0.0,"34,039,218","29,304",0,"8,659,169",0.0,0,https://i.scdn.co/image/ab67616d0000b27313584782bb6d165483d296ed
Felices los 4,Felices los 4,Maluma,2017-04-21,USSD11700134,814,53.7,"932,817,713","73,487","24,333,265",68.0,"2,349,558,424","9,318,868","206,344","18,309,676","177,718,441","341,943,201",100.0,"19,135",122,53.0,"1,133,769",62.0,"251,569,141","201,061",0,"5,644,479",0.0,0,https://i.scdn.co/image/ab67616d0000b2739fa9c0acaf11becc12d22300
ELOVRGA,Elovrga - Single,Alex Favela,2023-08-18,QZNFJ2303104,819,53.6,"333,899,135","24,862","20,963,358",75.0,"180,084,509","900,128","152,867","82,946,328","704,890,346","246,991,766",14.0,"2,919",0,11.0,"1,680,860",4.0,"1,736,093","1,447","168,994","967,858",0.0,1,https://i.scdn.co/image/ab67616d0000b273c470398d2c6a0005706d9876
Party Girl,Party Girl,StaySolidRocky,2020-04-21,USSM12002247,816,53.6,"730,440,576","115,574","16,306,099",67.0,"199,161,217","2,037,639","6,782,670","391,923,611","3,194,124,847","23,072,079",62.0,"16,774",90,15.0,"43,249",10.0,"8,510,801","72,500",0,"1,963,555",0.0,0,https://i.scdn.co/image/ab67616d0000b273f1255abfe0381a9e6fedb301
I Feel It Coming,I Feel It Coming,The Weeknd,2016-11-17,USUG11601012,817,53.6,"1,749,088,490","193,568","52,373,071",72.0,"1,489,647,996","7,616,181",0,"2,430","36,437","287,132,059",298.0,"130,551",212,123.0,"980,454",46.0,"230,834,970","108,406","7,851,939","17,963,628",0.0,0,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
Get In With Me,Get In With Me - Single,Bossman Dlow,2024-01-19,USQX92400087,818,53.6,"39,401,314","7,442","18,628,678",0.0,"45,484,183","363,079",0,"7,309,300","46,178,900","305,726,555",31.0,"68,432","2,757",6.0,"905,095",34.0,"10,802,316","10,738",0,"607,813",0.0,1,https://i.scdn.co/image/ab67616d0000b2738fe24c3289268d8ff4534eb3
Agua (with J Balvin),"Agua (with J Balvin) [Music From ""Sponge On The Run"" Movie]",Tainy,2020-07-09,USUM72013642,822,53.5,"391,856,304","68,311","11,888,692",58.0,"1,040,938,222","8,443,453","2,490,398","109,826,716","1,423,789,944","329,599,890",73.0,"23,516",309,17.0,"58,326",36.0,"9,507,064","15,164","510,422","1,570,803",0.0,0,https://i.scdn.co/image/ab67616d0000b2731c55d3d40620e803f93aad57
Human,Human,Rag'n'Bone Man,2016-07-21,GBARL1600665,824,53.4,"1,013,083,048","170,367","49,113,191",74.0,"1,900,272,147","12,302,869","265,475","90,999,656","1,070,508,080","186,882,524",197.0,"145,288",138,92.0,"885,612",43.0,"163,719,567","94,640",0,"19,092,054",0.0,0,https://i.scdn.co/image/ab67616d0000b27390a788beadaad34ff684d3ec
We Still Don't Trust You,WE STILL DON'T TRUST YOU,Future,2024-04-12,USSM12403111,823,53.4,"64,193,671","9,077","15,569,468",0.0,"10,688,644","234,397",0,0,0,"65,527,813",31.0,"2,523",0,28.0,"1,345,845",0.0,"695,510",733,"992,266","349,821",0.0,1,https://i.scdn.co/image/ab67616d0000b273d353552c4c2932094456bbe9
La_Original.mp3,La_Original.mp3,Emilia,2023-11-02,USSD12300584,829,53.3,"184,441,175","17,845","26,300,966",73.0,"109,532,952","635,058","193,100","40,676,589","529,217,516","483,390,087",55.0,"34,836","1,320",52.0,"631,203",32.0,"39,845",57,0,"400,818",0.0,0,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931
OA,OA,Anuel AA,2023-10-13,QZ7B82300076,827,53.3,"178,950,943","29,895","35,946,086",80.0,"113,884,335","541,097",0,0,0,"687,327,384",23.0,"10,388",0,16.0,"1,284,111",0.0,"1,197,289",312,"1,211,226","595,427",0.0,1,https://i.scdn.co/image/ab67616d0000b27331e30ddd08dde773cd4cbbbe
Ice Cream (with Selena Gomez),Ice Cream (with Selena Gomez),BLACKPINK,2020-08-28,KRA402000131,826,53.3,"574,505,748","47,463","17,801,611",58.0,"1,037,344,011","21,343,581","2,161,485","204,760,050","1,928,057,718","2,185,956,346",87.0,"50,575",0,33.0,"197,629",45.0,"17,035,475","44,722",0,"1,430,212",0.0,0,https://i.scdn.co/image/ab67616d0000b2737dd8f95320e8ef08aa121dfe
Deja Vu,minisode 3: TOMORROW,TOMORROW X TOGETHER,2024-04-01,USA2P2408081,832,53.2,"75,894,056","2,524","11,857,367",84.0,"70,842,688","1,388,774",0,"14,529,171","59,546,295","48,470,843",9.0,290,52,5.0,"295,059",21.0,"348,004",177,0,"113,020",0.0,0,https://i.scdn.co/image/ab67616d0000b27303c996028737858321d2ffe0
one of wun,One of Wun,Gunna,2024-05-10,USAT22403437,831,53.2,"58,469,975","7,073","108,431,155",82.0,"4,436,805","59,189",0,0,0,"381,728",0.0,0,41,0.0,0,0.0,0,0,0,0,0.0,1,https://i.scdn.co/image/ab67616d0000b273c67636f3021f5869095c0fc5
Thank You (Not So Bad),Thank You (Not So Bad),Dimitri Vegas & Like Mike,2023-12-01,GBARL2301712,838,53.1,"200,151,839","32,776","133,835,796",82.0,"11,597,448","140,956",0,0,0,0,55.0,"26,872",0,99.0,"10,753,176",39.0,"1,710,983",370,0,"1,371,435",0.0,0,https://i.scdn.co/image/ab67616d0000b2730aa08f8923434aab06e43b37
Watch This - ARIZONATEARS Pluggnb Remix,Watch This (Lil Uzi Vert) [ARIZONATEARS Pluggnb Remix],Lil Uzi Vert,2023-02-05,USAT22301358,837,53.1,"377,174,503","100,095","41,254,482",71.0,0,0,0,0,0,0,0.0,0,0,10.0,"1,314,061",8.0,"196,473","1,346","12,340,277",0,0.0,1,https://i.scdn.co/image/ab67616d0000b2731e28b92ccb915b5307a7eb02
MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-24,QMJMT1902056,836,53.1,"1,285,518,117","221,749","47,461,150",74.0,"606,135,388","5,429,579","24,013","9,483,657","72,297,780","42,301,836",119.0,"73,534",92,33.0,"200,166",35.0,"377,326,561","178,350",0,"3,638,588",0.0,1,https://i.scdn.co/image/ab67616d0000b2737f37a4001ae7d8be430bd91b
TO THE MOON,TO THE MOON,JNR CHOI,2021-11-05,QZNWW2131527,834,53.1,"274,647,899","96,137","14,188,085",60.0,"64,640,927","776,716","1,905,324","583,572,613","7,062,611,890","2,031,792,442",22.0,"161,374","2,397",16.0,"56,440",8.0,"139,439,113","21,327","3,308,660","3,786,029",0.0,1,https://i.scdn.co/image/ab67616d0000b2739af8418ffb638b3306a07714
Fancy Like,Country Stuff,Walker Hayes,2021-06-04,USQX92101534,835,53.1,"328,697,441","56,746","6,878,594",66.0,"174,775,864","1,192,058","796,309","174,360,135","2,074,178,281","774,476,433",53.0,"289,947","1,089",0.0,0,45.0,"242,860,151","274,465",0,"2,520,013",0.0,0,https://i.scdn.co/image/ab67616d0000b273cc1ed62132516aabf6ef8751
The Color Violet,Alone At Prom,Tory Lanez,2021-12-10,QZTGW2100275,833,53.1,"806,918,358","152,298","19,863,721",79.0,"105,278,538","1,053,733","40,106","22,514,603","251,896,836","3,583,107",22.0,"2,409",0,2.0,"22,675",3.0,"893,116","8,036","16,338,259","2,322,363",0.0,0,https://i.scdn.co/image/ab67616d0000b2730c5f23cbf0b1ab7e37d0dc67
S91,S91,KAROL G,2023-07-14,USUG12305255,840,53.0,"240,161,044","22,270","15,087,485",64.0,"164,645,464","1,308,408","503,900","16,972,968","257,922,639","438,911,868",40.0,"24,578",572,19.0,"2,172,067",4.0,"19,801,440","3,668",0,"614,971",0.0,0,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
LALISA,LALISA,LISA,2021-09-10,KRA402100098,839,53.0,"502,655,066","33,286","15,876,032",73.0,"900,358,198","23,155,453","909,216","188,844,723","1,612,602,199","255,397,268",19.0,"8,719",134,13.0,"16,498",25.0,"2,844,171","4,038",0,"1,084,041",0.0,0,https://i.scdn.co/image/ab67616d0000b273330f11fb125bb80b760f9e19
Levitating,Future Nostalgia,Dua Lipa,2020-03-27,GBAHT1901299,841,52.9,"946,842,175","145,601","34,376,048",73.0,"39,855,160","660,222","1,493,355","552,112,407","4,779,580,212","52,496,892",269.0,"704,419",0,73.0,"1,232,589",107.0,"85,497,325","33,210",0,"3,946,971",0.0,0,https://i.scdn.co/image/ab67616d0000b2732172b607853fa89cefa2beb4
RUBICON,GN,Peso Pluma,2023-06-22,QM7282306229,844,52.9,"246,224,964","23,436","13,507,680",73.0,"147,798,315","492,303","559,400","20,923,219","278,318,607","37,990,067",22.0,"1,401",1,1.0,72,2.0,"22,544,059","10,243","3,883,201","585,523",0.0,1,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba
Gimme Love,Gimme Love,Sia,2023-09-13,USAT22307798,843,52.9,"105,947,434","11,648","11,690,122",6.0,"27,707,323","325,476",688,"463,074","12,855,128","1,157,866,791",55.0,"224,009",172,40.0,"23,048,308",21.0,"1,319,886",112,0,"1,684,376",0.0,0,https://i.scdn.co/image/ab67616d0000b273c829b3cc531105e5a4be929d
"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,2024-01-19,INS182400204,848,52.8,"114,992,281","3,618","12,001,774",75.0,"144,797,885","1,123,962",0,0,0,"1,197,864,632",19.0,555,0,0.0,0,27.0,0,0,0,"286,797",0.0,0,https://i.scdn.co/image/ab67616d0000b27352e3a807b72281cb40c08092
Arjan Vailly,"Arjan Vailly (From ""ANIMAL"")",Manan Bhardwaj,2023-11-18,INS182303269,849,52.8,"123,276,250","8,330","3,632,731",0.0,"208,302,578","1,903,455",0,0,0,"336,717,167",6.0,286,0,0.0,0,11.0,0,0,0,"146,801",0.0,0,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9
Demons,Continued Silence - EP,Imagine Dragons,2012-01-01,USUM71201071,847,52.8,"2,270,796,677","263,640","71,470,111",80.0,"1,738,647,396","12,375,429","261,866","25,465,591","296,361,891","273,191,644",70.0,"144,439",465,88.0,"2,680,196",29.0,"1,087,793,804","553,855","26,345,651","18,161,724",0.0,0,https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a
Supalonely,STELLA & STEVE,BENEE,2019-11-15,USUM71922597,845,52.8,"738,407,486","111,662","26,764,629",62.0,"363,250,356","4,622,840","4,814,901","442,756,956","3,587,729,796","287,718,975",153.0,"249,364",150,115.0,"267,828",27.0,"61,533,676","36,942",0,"6,834,164",0.0,1,https://i.scdn.co/image/ab67616d0000b27382f4ec53c54bdd5be4eed4a0
Lean On (feat. M & DJ Sn,Full Circle: The Live Anthology,Major Lazer,2011-11-20,QMUY41500008,846,52.8,"2,080,878,370","242,511","79,506,771",76.0,"308,933,095","2,370,617","270,919","33,270,068","289,518,843","216,000",497.0,"168,731",0,250.0,"2,469,856",96.0,"649,970,533","356,393","231,244,214","26,993,119",0.0,1,https://i.scdn.co/image/ab67616d0000b273d6d24aee7b49a2db98a76856
Spin Bout U,Her Loss,Drake,2022-11-04,USUG12208603,856,52.6,"356,685,934","88,034","16,963,292",71.0,"56,086,730","430,375","76,706","32,337,952","229,937,284","258,434",37.0,412,93,3.0,"171,037",37.0,"48,943,722","16,367","13,209,166","1,574,072",0.0,1,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad
From The Start,From The Start - Single,Laufey,2023-05-11,QM6N22309399,855,52.6,"368,256,958","53,922","25,450,036",73.0,"69,276,606","1,394,619","224,617","128,900,059","772,554,264","9,780",27.0,"8,642",319,13.0,"766,548",89.0,"855,743","7,084","5,861,183","1,011,059",0.0,0,https://i.scdn.co/image/ab67616d0000b27374c732f8aa0e0ccbb3d17d96
ZOOM,ZOOM,Jessi,2022-04-13,KRA382204517,850,52.6,"166,161,044","22,288","7,774,873",61.0,"303,569,838","5,827,005","3,903,605","865,870,535","9,393,168,416","146,065,235",5.0,"5,680",32,5.0,"53,217",8.0,0,0,0,"778,299",0.0,0,https://i.scdn.co/image/ab67616d0000b273c4197378ef8cb88888716bca
Can't Feel My Face,Your Songs 2015,The Weeknd,2015-03-02,USUG11500741,851,52.6,"1,747,534,539","212,829","101,243,254",76.0,"1,689,190,795","8,927,108","552,005","26,588,465","264,572,676","238,111,307",433.0,"158,190",474,149.0,"1,452,991",97.0,"552,312,888","221,611","4,197,860","14,056,461",0.0,0,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b
Sexy And I Know It,Sorry For Party Rocking (Japan Version),LMFAO,2011-01-01,USUM71108090,853,52.6,"436,722,440","107,912","33,797,077",62.0,"1,193,724,016","7,130,332","652,850","62,596,716","927,660,445","222,701,064",57.0,"5,186",258,37.0,"157,088",5.0,"840,489,680","3,395,379","2,154,867","6,761,782",0.0,0,https://i.scdn.co/image/ab67616d0000b2730dfa923895a2814ae422c49a
WHATS POPPIN,WHATS POPPIN,Jack Harlow,2020-01-21,USAT22000162,854,52.6,"819,779,577","161,131","28,874,159",70.0,"709,454,117","7,190,778","748,490","210,602,527","2,078,817,404","52,474,731",68.0,"88,990",430,34.0,"65,099",24.0,"131,616,894","84,304",0,"3,222,518",0.0,1,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889
POR EL CONTRARIO,ESQUINAS,Becky G,2023-09-28,USRC12302408,857,52.5,"131,938,548","5,913","9,167,049",75.0,"118,669,957","649,548","836,833","46,373,944","589,093,596","353,950,794",10.0,"7,049",108,22.0,"6,520,222",11.0,"13,424,036","7,230",0,"684,079",0.0,0,https://i.scdn.co/image/ab67616d0000b273a4c33caede9bd0868ad1f04d
Rara Vez,Rara Vez,Taiu,2023-02-08,ARUM72300004,860,52.4,"544,165,928","58,646","20,499,657",77.0,"200,445,038","1,806,923","302,386","150,768,049","1,522,432,243","18,292,788",15.0,"12,021",281,16.0,"403,215",14.0,"26,771",204,0,"943,365",0.0,0,https://i.scdn.co/image/ab67616d0000b273591c9792502c7e80778de64b
